,video_id,video_title,author,comment,likes,published_at,category,clean_comment,car_model,topic
107,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@KiwiGraggle,"None of them.  Th BMW is deeply ugly, the Mercedes-Benz looks flumperstonic, the Porsche is flat ugly, the Audi looks like it is made of plastic and the VW is about as imposing and exciting car as a body in a coffin.

Cars of today are not good. They are resource hungry, they are overpriced and the build quality of them is rubbish.

I stick to my Subaru Legacy JDM Estate on 2007 plate.  Never had a single thing go wrong with it.  That is called a quality car from a bygone era.  I also own a BMW 335i Saloon on a 2011 plate.  Another older car, but the build quality is exceptional in comparison to current day BMWs.  The build quality is not to bad on it either. That said though, the build quality of the Legacy is well above that of BMW of that era and certainly the build quality is better than todays cars.

But I am sorry fella, if anyone, including you looks upto these brands, knowing they are resource hungry, knowing they have mass flaws and faults, knowing you drive out of the showroom and lose upto 65% of the value of some of these expensive cars.  It makes no logical sense to buy new or cars from this era now.

Logic says, you buy older, better quality, better built, look better cars from pre 2012, basically, is how I see it.",0,2025-06-12T11:34:06Z,suv,none the bow deeply ugly mercedes-benz look flumperstonic porsche flat ugly audi look like make plastic vow imposing exciting car body coffin car today not good resource hungry overpriced build quality rubbish stick subaru legacy jim estate 2007 plate never single thing go wrong call quality car bygone era also bow 335i saloon 2011 plate another old car but build quality exceptional comparison current day bows build quality not bad either say though build quality legacy well bow era certainly build quality well today car but sorry fella anyone include look unto brand know resource hungry know mass flaw fault know drive showroom lose unto of value expensive car make no logical sense buy new car era logic say buy old good quality well build look good car are 2012 basically see,BMW,Other
108,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@wc6975,"price of all of these is simply put....stupid.  If you want to improve you video, please add what type of gearbox and final drive each of these has and the warranties of the drive train.",0,2025-06-04T12:43:25Z,suv,price simply put stupid want improve video please add type gearbox final drive warranty drive train,Other,price
109,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@mrashour22,Which one has the best interior smell?!,0,2025-06-02T22:22:14Z,suv,one best interior smell exclamation_strong,Other,Other
110,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@dimitris4170,"After so many videos and reviews and a long long search I decided that, Volvo xc 60 t8 it is😂",0,2025-05-27T18:35:43Z,suv,many video review long long search decide volvo pc of to face_with_tears_of_joy_emoji,Volvo,Other
111,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@UyênHoàngThu-o9x,"Rather than a popularity contest, comparing specs, reliability, performance, features and head-to-head test drives can reveal the trick.",0,2025-05-26T17:04:37Z,suv,rather popularity contest compare specs reliability performance feature head-to-head test drive reveal trick,Other,performance
112,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@FlinthillsFloyd,Why would anyone use pounds? Lol. No one cares about pounds and no one understands pounds. Your country is tiny and USA dollars is the worldwide standard. Thumbs down. Use dollars idiot. Even your people in understand dollars.,0,2025-05-25T17:20:31Z,suv,would anyone use pound low no one care pound no one understand pound country tiny us dollar worldwide standard thumb use dollar idiot even people understand dollar,Other,Other
113,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@albertalbrecht8568,Make a full German SUV car race with Opel 😏 obviously opel will be last but still it would look epic 😎,1,2025-05-25T06:46:01Z,suv,make full german sun car race opel smirking_face_emoji obviously opel last but still would look epic smiling_face_with_sunglasses_emoji,Other,Other
114,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@AyanZeeshan-q1s,BMW deserves that money,1,2025-05-22T09:41:06Z,suv,bow deserve money,BMW,Other
115,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ErsoyGurel,King Volvo xc60,0,2025-05-21T20:48:05Z,suv,king volvo xci,Volvo,Other
116,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Manin_black60,I LOVE THAT MERCEDES SO MUCH,0,2025-05-21T00:22:03Z,suv,love mercedes much,MERCEDES,Other
117,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@yunusidrs1730,4:11💀💀💀💀💀💀😂😂😂😂😂😂😂😂😂😂I'm dead,2,2025-05-11T08:02:53Z,suv,a of skull_emoji skull_emoji skull_emoji skull_emoji skull_emoji skull_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji dead,Other,Other
118,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@yunusidrs1730,4:06😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,2025-05-11T08:02:13Z,suv,a of face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji,Other,Other
119,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@AdamandRose,"As someone whose owned Mercedes, BMW and now Audi, I agree the Mercedes interior looks and feels cheap. As far as interface techy stuff and interior, BMW is the leader. And they don't nickel and dime you on the apps like Audi does. BMW free oil changes, spark plugs, maintenance for 3 years, 1 yr sirius xm and you can do so much on the BMW app on your phone. It's an incredible brand. When I buy another vehicle, it'll be a BMW for sure.",3,2025-05-07T03:34:09Z,suv,someone whose owned mercedes bow audi agree mercedes interior look feel cheap far interface techy stuff interior bow leader not nickel dime apps like audi bow free oil change spark plugs maintenance a year a or sirius pm much bow app phone incredible brand buy another vehicle bow sure,Mercedes,Other
120,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ThomasWilliams89,which car has the comfiest seats?,1,2025-05-06T23:49:30Z,suv,car commies seat,Other,Other
121,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ThomasWilliams89,"not gonna lie, I love how the Touareg looks.",4,2025-05-06T23:48:11Z,suv,not go lie love tuareg look,Other,Other
122,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@icebreaka1969,"for reliability, I will choose Mercedes Benz, my neighbor she still driving a 77 benz 240 diesel, and my 24 years old 01 CLK430 still running smooth with 230k miles ODO, the 21 GLA45 just bought is fantastic.",1,2025-05-04T17:40:55Z,suv,reliability choose mercedes benz neighbour still drive of benz 240 diesel of year old of clk430 still run smooth 230k mile do of glass buy fantastic,Mercedes,reliability
123,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@TommMuuu,The tourage is not even comptetion for the rest,1,2025-05-04T09:44:44Z,suv,courage not even completion rest,Other,Other
124,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@timk3939,"Not sold on the looks, I think it looks a bit like a hearse, but the BMW seems like a great overall package. A 40d would be nice. Maybe in a bolder colour like metallic blue or red the shape of the BMW would be disguised a bit. Still a lot better than many other recent BMWs looks wise. The beaver toothed grille doesn't look so obvious here.",0,2025-05-04T03:33:53Z,suv,not sell look think look bit like hearse but bow seem like great overall package and would nice maybe bolder colour like metallic blue red shape bow would disguise bit still lot good many recent bows look wise beaver toothed grille not look obvious,BMW,Other
125,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ietekoeke,"Still, I think the Touareg is a nice car, VW never was a cheap car, the quality is above average",3,2025-05-02T10:09:05Z,suv,still think tuareg nice car vow never cheap car quality average,Other,Other
126,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@kahloloclinton2106,Ill take de vw,1,2025-05-01T15:17:35Z,suv,ill take de vow,Other,Other
127,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@HasanSayanvala-q8t,Best judge,0,2025-04-30T21:13:09Z,suv,best judge,Other,Other
128,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@wj0k981,가격대비 가치 Q7 승,0,2025-04-30T11:18:46Z,suv,가격대비 of of a,Other,Other
129,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@AkabAkabov-l6s,I am mercedes fan but i would choose x5 🐺,2,2025-04-22T07:42:05Z,suv,mercedes fan but would choose of wolf_emoji,mercedes,Other
130,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@thevisionofjm,Just get one from IAAI?,0,2025-04-15T15:51:13Z,suv,get one iasi,Other,Other
131,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@chrisg6741,"So if money were no object, it would be the Porsche!",0,2025-04-14T02:43:42Z,suv,money no object would porsche exclamation,Porsche,Other
132,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Jos-F,so biased against Mercedes,0,2025-04-12T18:37:20Z,suv,bias mercedes,Mercedes,Other
133,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Janne-o2i,Never thought I'd see the worst 5 brands in one test.,0,2025-04-12T10:47:01Z,suv,never think would see bad a brand one test,Other,Other
134,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@tdub25,"As an American I’d love
To know Who the heck is buying the vw instead of the competition???? Vw employees??",0,2025-04-10T16:42:51Z,suv,american would love know heck buy vow instead competition exclamation_strong vow employee exclamation_strong,Other,Other
135,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@skesby,Comparing Diesel with Petrol seems a bit stupid....,0,2025-04-07T01:40:58Z,suv,compare diesel petrol seem bit stupid,Other,Other
136,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@selimchatziali6611,Volvo!,0,2025-04-05T09:47:03Z,suv,volvo exclamation,Volvo,Other
137,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@BaumanAshleyA,"All great brands! Depends on your priorities—BMW for driving fun, Porsche for performance, Mercedes for luxury, Audi for tech, VW for value. What matters most to you?",2,2025-04-05T02:56:51Z,suv,great brand exclamation depend prioritiesbmw drive fun porsche performance mercedes luxury audi tech vow value matter,BMW,performance
138,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@franklinsantana3553,Where is the volvo T8 and the Lexus GX550👀,1,2025-03-30T03:44:10Z,suv,volvo to lexus gx550 eyes_emoji,volvo,Other
139,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ThuyLinh-H51,"""Each brand excels in different areas—BMW for driving dynamics, Porsche for performance, Mercedes for luxury, Audi for tech, and VW for value. Depends on priorities!""  

(149 characters)",2,2025-03-24T18:40:28Z,suv,brand excels different areasbmw drive dynamic porsche performance mercedes luxury audi tech vow value depend priority exclamation 149 character,BMW,performance
140,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@JugheadJonesIII,LOVE HOW THEY FREQUENTLY INCLUDE DIESEL ENGINES IN REVIEWS..!!!!!!!!!!! THANKS MAN.!!!!!!!!!!,1,2025-03-24T11:06:38Z,suv,love frequently include diesel engine review exclamation_strong thanks man exclamation_strong,Other,Other
141,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@firstname7780,"Bot the Audi and Porsche 100% bore scoring if parked in snowbelt cold. Esp below -5C they are toast with repeat cold starts, 100% occurrence for Alusil and lokasil blocks.",0,2025-03-23T13:39:01Z,suv,bot audi porsche 100 bore scoring park snowball cold esp dec toast repeat cold start 100 occurrence musil lokasil block,Audi,Other
142,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@patrick.p2781,"Great comparison, well done, without bmw-glasses the comparison test would be objective",0,2025-03-22T14:24:47Z,suv,great comparison well without bmw-glasses comparison test would objective,bmw,Other
143,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@niko5514,What are those cheap cars that every body can effort? At least in the opinion of the manufacturers. Because the pricing is from another planet.,0,2025-03-21T18:35:39Z,suv,cheap car every body effort least opinion manufacturer pricing another planet,Other,Other
144,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@amitx26,The cayenne is beauty,0,2025-03-20T18:17:54Z,suv,cayenne beauty,Other,Other
145,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@patrickkiwia8680,ooh the compliment about Porsche was personal 😂😂😂 and every one who watches mats understood the assignment concerning the exhaust of Mercedes 😂😂😂,0,2025-03-20T18:07:34Z,suv,ooh compliment porsche personal face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji every one watch mat understand assignment concern exhaust mercedes face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji,Porsche,Other
146,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@peanutbutter-15253,Should compare w Q8,0,2025-03-18T15:04:59Z,suv,compare a of,Other,Other
147,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@PovilasKuznecovas,None of this german shit is good....made to rob you clean. I strongly encourage to stay away from this shite ....with their all encrypted ecu acess mechanics cost will increase even more,0,2025-03-18T08:03:02Z,suv,none german shit good make rob clean strongly encourage stay away site encrypt ecu access mechanic cost increase even more,Other,Other
148,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@louislong1514,VW doesnt belong here,1,2025-03-18T06:04:04Z,suv,vow not belong,Other,Other
149,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@raymondr.16,"I’m mean the Porsche, Audi, & Volkswagen are in the same family so would have been nice to have more of a different comparison with other brands.",2,2025-03-17T14:44:13Z,suv,mean porsche audi volkswagen family would nice more different comparison brand,Porsche,Other
150,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@vasileoctavianpop7777,"Grazie mille per il tuo video bellissimo,🤗❤",0,2025-03-16T21:57:55Z,suv,gracie miller per in to video bellissimo smiling_face_with_open_hands_emoji red_heart_emoji,Other,Other
151,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@billnelson6711,Emmanuel .O. for this  video.  The Audi version is  the best of because  the interior  is very easy ❤❤❤,0,2025-03-16T19:28:49Z,suv,emmanuel video audi version best interior very easy red_heart_emoji red_heart_emoji red_heart_emoji,Audi,Other
152,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@fuadjaberi5672,BMW X5 it's a lovely car,2,2025-03-16T11:48:36Z,suv,bow of lovely car,BMW,Other
153,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@castkogaming,why x30d why,1,2025-03-14T14:33:36Z,suv,x30d,Other,Other
154,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@LexxLuther100,“Have they made it from scrotoms” 😂,0,2025-03-13T21:11:33Z,suv,make scrotum face_with_tears_of_joy_emoji,Other,Other
155,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@MatijaGrcic,Great review. Audi Q7 stands out for its spaciousness and all-around capabilities.,0,2025-03-13T08:50:09Z,suv,great review audi of stand spaciousness all-around capability,Audi,Other
156,PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Dr.HameedHaque,"1. Value for money is the Audi Q7 💯
2.BMW X5 looks good on the exterior but interior is outdated doesn’t feel expensive except for the screens and Aircon vents which don’t look too attractive 
3.The GLE is studded with the star grille and flashy chrome but the leather in the vehicle and also the dash design has become quite monotonous and the rear profile doesn’t have that wow factor 
And you don’t buy A SUV for performance you buy it for practicality comfort space and long drives for which I think the Q7 is the best and should be the winner
But as always great job by Mat 💯",0,2025-03-03T11:01:56Z,suv,a value money audi of hundred_points_emoji a bow of look good exterior but interior outdated not feel expensive except screen zircon vent not look attractive a gel stud star grille flashy chrome but leather vehicle also dash design become quite monotonous rear profile not wow factor not buy sun performance buy practicality comfort space long drive think of best winner but always great job mat hundred_points_emoji,Audi,design
